time,g_iAdData0,
73.204,31657,
73.205,31680,
73.206,31676,
73.207,31692,
73.208,31674,
73.209,31704,
73.21,31693,
73.211,31683,
73.212,31673,
73.213,31684,
73.214,31673,
73.215,31679,
73.216,31677,
73.217,31675,
73.218,31691,
73.219,31699,
73.22,31671,
73.221,31691,
73.222,31683,
73.223,31681,
73.224,31673,
73.225,31677,
73.226,31689,
73.227,31674,
73.228,31681,
73.229,31684,
73.23,31685,
73.231,31681,
73.232,31681,
73.233,31676,
73.234,31676,
73.235,31687,
73.236,31665,
73.237,31670,
73.239,31691,
73.24,31667,
73.24,31675,
73.241,31689,
73.242,31671,
73.243,31673,
73.244,31693,
73.245,31679,
73.246,31676,
73.247,31679,
73.248,31687,
73.249,31681,
73.25,31667,
73.251,31681,
73.252,31693,
73.253,31686,
73.254,31671,
73.255,31673,
73.256,31682,
73.257,31671,
73.258,31679,
73.259,31687,
73.26,31681,
73.261,31685,
73.262,31676,
73.264,31693,
73.264,31682,
73.265,31668,
73.266,31667,
73.267,31685,
73.268,31671,
73.269,31659,
73.27,31682,
73.271,31697,
73.272,31686,
73.273,31684,
73.274,31679,
73.275,31684,
73.276,31682,
73.277,31669,
73.278,31680,
73.279,31681,
73.28,31671,
73.281,31681,
73.282,31689,
73.283,31664,
73.285,31691,
73.286,31678,
73.287,31697,
73.288,31689,
73.289,31670,
73.289,31682,
73.29,31675,
73.291,31694,
73.292,31683,
73.293,31674,
73.294,31705,
73.295,31675,
73.296,31676,
73.297,31683,
73.298,31685,
73.299,31667,
73.3,31667,
73.301,31684,
73.302,31691,
73.303,31701,
73.304,31689,
73.305,31670,
73.306,31679,
73.307,31675,
73.308,31671,
73.309,31683,
73.31,31685,
73.311,31681,
73.312,31677,
73.313,31673,
73.314,31677,
73.315,31687,
73.316,31688,
73.317,31680,
73.318,31677,
73.319,31665,
73.32,31677,
73.321,31677,
73.322,31695,
73.323,31689,
73.324,31683,
73.325,31695,
73.326,31693,
73.327,31657,
73.328,31671,
73.329,31689,
73.33,31670,
73.331,31671,
73.332,31683,
73.333,31699,
73.334,31685,
73.335,31695,
73.336,31705,
73.337,31689,
73.338,31687,
73.339,31678,
73.34,31676,
73.341,31671,
73.342,31673,
73.343,31693,
73.344,31693,
73.345,31695,
73.346,31683,
73.347,31681,
73.348,31695,
73.349,31674,
73.35,31668,
73.351,31678,
73.352,31687,
73.353,31677,
73.354,31679,
73.355,31697,
73.356,31682,
73.357,31671,
73.358,31666,
73.359,31686,
73.36,31683,
73.361,31670,
73.362,31692,
73.363,31689,
73.364,31681,
73.365,31671,
73.366,31695,
73.367,31666,
73.368,31685,
73.369,31679,
73.37,31675,
73.371,31689,
73.372,31686,
73.373,31676,
73.374,31689,
73.375,31691,
73.376,31687,
73.377,31689,
73.378,31676,
73.379,31689,
73.38,31677,
73.381,31678,
73.382,31667,
73.383,31691,
73.384,31684,
73.386,31678,
73.386,31679,
73.387,31687,
73.388,31675,
73.389,31693,
73.39,31683,
73.391,31677,
73.392,31668,
73.393,31677,
73.394,31689,
73.395,31668,
73.396,31673,
73.397,31687,
73.398,31682,
73.399,31681,
73.4,31671,
73.401,31689,
73.402,31677,
73.403,31668,
73.404,31671,
73.405,31686,
73.406,31689,
73.407,31692,
73.408,31701,
73.409,31694,
73.41,31687,
73.412,31686,
73.412,31677,
73.413,31701,
73.414,31687,
73.415,31679,
73.416,31683,
73.417,31688,
73.418,31681,
73.419,31691,
73.42,31689,
73.421,31691,
73.422,31679,
73.423,31669,
73.424,31689,
73.425,31679,
73.427,31686,
73.428,31693,
73.429,31681,
73.429,31689,
73.43,31687,
73.431,31685,
73.432,31691,
73.433,31677,
73.434,31672,
73.435,31671,
73.436,31677,
73.437,31670,
73.438,31677,
73.44,31695,
73.44,31691,
73.441,31679,
73.442,31678,
73.443,31687,
73.444,31698,
73.445,31674,
73.446,31677,
73.447,31673,
73.448,31673,
73.449,31673,
73.45,31679,
73.451,31690,
73.452,31693,
73.453,31684,
73.454,31665,
73.455,31677,
73.456,31667,
73.457,31672,
73.458,31680,
73.459,31693,
73.46,31693,
73.461,31681,
73.462,31689,
73.463,31691,
73.464,31673,
73.465,31689,
73.466,31671,
73.467,31691,
73.468,31671,
73.469,31673,
73.47,31679,
73.471,31692,
73.472,31693,
73.473,31691,
73.474,31671,
73.475,31692,
73.476,31691,
73.477,31670,
73.478,31685,
73.479,31675,
73.48,31650,
73.481,31668,
73.482,31681,
73.483,31693,
73.484,31691,
73.485,31693,
73.486,31697,
73.487,31693,
73.488,31675,
73.489,31679,
73.49,31699,
73.491,31681,
73.492,31677,
73.493,31689,
73.494,31689,
73.495,31679,
73.496,31675,
73.497,31691,
73.498,31689,
73.499,31674,
73.5,31671,
73.501,31685,
73.502,31691,
73.503,31679,
73.504,31677,
73.505,31702,
73.506,31693,
73.507,31673,
73.508,31697,
73.509,31681,
73.51,31687,
73.511,31675,
73.512,31660,
73.513,31681,
73.514,31677,
73.515,31689,
73.516,31689,
73.517,31679,
73.518,31685,
73.519,31679,
73.52,31689,
73.522,31677,
73.522,31677,
73.523,31697,
73.524,31679,
73.525,31691,
73.526,31692,
73.527,31691,
73.528,31699,
73.529,31675,
73.53,31674,
73.531,31681,
73.532,31673,
73.533,31663,
73.535,31688,
73.535,31693,
73.536,31665,
73.537,31673,
73.538,31673,
73.539,31685,
73.54,31689,
73.541,31685,
73.542,31689,
73.543,31677,
73.544,31680,
73.545,31672,
73.546,31675,
73.547,31689,
73.548,31705,
73.549,31685,
73.55,31691,
73.551,31674,
73.552,31674,
73.553,31673,
73.554,31691,
73.555,31695,
73.556,31679,
73.557,31675,
73.558,31697,
73.559,31687,
73.56,31679,
73.561,31679,
73.562,31678,
73.563,31671,
73.564,31693,
73.566,31686,
73.567,31703,
73.568,31686,
73.568,31680,
73.569,31682,
73.57,31697,
73.571,31681,
73.572,31651,
73.573,31685,
73.574,31702,
73.575,31693,
73.576,31690,
73.577,31692,
73.578,31685,
73.579,31677,
73.58,31695,
73.582,31673,
73.583,31675,
73.583,31681,
73.584,31677,
73.585,31691,
73.586,31697,
73.587,31686,
73.588,31693,
73.589,31687,
73.59,31679,
73.591,31693,
73.592,31671,
73.593,31681,
73.594,31683,
73.595,31673,
73.596,31679,
73.597,31689,
73.598,31670,
73.599,31675,
73.6,31695,
73.601,31690,
73.602,31685,
73.603,31673,
73.604,31677,
73.605,31677,
73.606,31668,
73.607,31683,
73.608,31689,
73.609,31682,
73.61,31703,
73.611,31701,
73.613,31663,
73.613,31690,
73.615,31696,
73.616,31694,
73.617,31694,
73.618,31683,
73.619,31685,
73.62,31671,
73.62,31665,
73.622,31671,
73.622,31689,
73.623,31691,
73.624,31689,
73.625,31675,
73.626,31679,
73.627,31690,
73.628,31678,
73.629,31676,
73.63,31689,
73.631,31675,
73.633,31675,
73.633,31685,
73.634,31660,
73.635,31683,
73.636,31687,
73.637,31685,
73.638,31681,
73.639,31695,
73.64,31691,
73.641,31687,
73.642,31695,
73.643,31681,
73.644,31679,
73.645,31683,
73.646,31679,
73.647,31689,
73.648,31675,
73.649,31667,
73.65,31689,
73.651,31689,
73.652,31679,
73.653,31701,
73.654,31701,
73.655,31685,
73.656,31704,
73.657,31686,
73.658,31693,
73.659,31665,
73.66,31677,
73.661,31688,
73.662,31678,
73.663,31673,
73.665,31685,
73.666,31672,
73.667,31676,
73.668,31689,
73.669,31683,
73.669,31676,
73.67,31689,
73.671,31703,
73.672,31688,
73.673,31687,
73.674,31690,
73.675,31679,
73.676,31693,
73.677,31695,
73.678,31687,
73.679,31681,
73.68,31676,
73.681,31671,
73.683,31679,
73.683,31683,
73.684,31679,
73.685,31695,
73.686,31685,
73.687,31673,
73.688,31673,
73.69,31685,
73.691,31674,
73.692,31684,
73.693,31690,
73.694,31689,
73.695,31677,
73.697,31673,
73.698,31669,
73.699,31688,
73.7,31687,
73.701,31681,
73.702,31667,
73.703,31697,
73.703,31671,
73.704,31678,
73.705,31698,
73.706,31673,
73.706,31672,
73.707,31697,
73.708,31683,
73.709,31681,
73.71,31681,
73.711,31684,
73.712,31692,
73.713,31679,
73.714,31683,
73.715,31697,
73.716,31691,
73.717,31691,
73.718,31679,
73.719,31683,
73.72,31683,
73.721,31689,
73.722,31678,
73.723,31687,
73.724,31685,
73.725,31676,
73.726,31690,
73.727,31689,
73.728,31689,
73.729,31691,
73.73,31657,
73.731,31679,
73.732,31685,
73.733,31669,
73.734,31673,
73.735,31682,
73.736,31681,
73.737,31689,
73.738,31693,
73.739,31692,
73.74,31677,
73.741,31687,
73.742,31679,
73.743,31682,
73.744,31687,
73.745,31675,
73.746,31691,
73.747,31691,
73.748,31707,
73.749,31711,
73.75,31707,
73.751,31685,
73.752,31667,
73.753,31695,
73.754,31676,
73.755,31673,
73.756,31683,
73.757,31693,
73.758,31689,
73.759,31696,
73.76,31676,
73.761,31685,
73.762,31693,
73.763,31675,
73.764,31695,
73.765,31687,
73.766,31677,
73.767,31666,
73.768,31684,
73.769,31694,
73.77,31689,
73.771,31687,
73.772,31675,
73.773,31685,
73.774,31687,
73.775,31679,
73.776,31683,
73.777,31681,
73.778,31691,
73.779,31704,
73.78,31692,
73.781,31675,
73.782,31699,
73.783,31699,
73.784,31687,
73.785,31675,
73.786,31673,
73.787,31689,
73.788,31689,
73.789,31695,
73.79,31684,
73.791,31689,
73.792,31691,
73.793,31683,
73.794,31694,
73.795,31666,
73.796,31676,
73.797,31671,
73.798,31669,
73.799,31669,
73.8,31685,
73.801,31685,
73.802,31681,
73.803,31672,
73.804,31687,
73.805,31695,
73.806,31690,
73.807,31691,
73.808,31681,
73.809,31679,
73.81,31695,
73.811,31697,
73.812,31705,
73.813,31678,
73.815,31685,
73.816,31681,
73.816,31673,
73.817,31676,
73.818,31684,
73.819,31683,
73.82,31695,
73.821,31690,
73.822,31686,
73.823,31696,
73.824,31687,
73.825,31691,
73.826,31685,
73.827,31691,
73.828,31680,
73.829,31665,
73.83,31682,
73.831,31685,
73.832,31683,
73.833,31691,
73.834,31691,
73.835,31695,
73.836,31686,
73.837,31669,
73.838,31699,
73.839,31689,
73.84,31672,
73.841,31687,
73.842,31697,
73.843,31688,
73.844,31685,
73.845,31693,
73.846,31683,
73.847,31691,
73.848,31695,
73.849,31681,
73.85,31686,
73.851,31674,
73.852,31679,
73.853,31699,
73.854,31703,
73.855,31688,
73.856,31697,
73.857,31696,
73.858,31691,
73.859,31678,
73.86,31673,
73.861,31676,
73.862,31667,
73.863,31690,
73.864,31685,
73.866,31681,
73.866,31685,
73.867,31673,
73.868,31676,
73.869,31676,
73.87,31685,
73.871,31688,
73.872,31691,
73.873,31683,
73.874,31691,
73.875,31683,
73.876,31691,
73.877,31676,
73.878,31681,
73.879,31674,
73.88,31685,
73.881,31684,
73.882,31677,
73.883,31669,
73.884,31685,
73.885,31702,
73.886,31683,
73.887,31693,
73.888,31693,
73.889,31683,
73.89,31675,
73.891,31697,
73.892,31689,
73.893,31681,
73.894,31690,
73.895,31699,
73.896,31683,
73.897,31671,
73.898,31687,
73.9,31686,
73.901,31687,
73.902,31689,
73.902,31691,
73.903,31672,
73.904,31682,
73.905,31681,
73.906,31685,
73.907,31687,
73.908,31673,
73.91,31687,
73.91,31691,
73.911,31693,
73.912,31685,
73.913,31668,
73.914,31679,
73.915,31683,
73.916,31684,
73.917,31690,
73.918,31679,
73.919,31687,
73.92,31679,
73.921,31681,
73.922,31677,
73.923,31687,
73.924,31683,
73.925,31679,
73.926,31693,
73.927,31685,
73.928,31693,
73.929,31683,
73.93,31693,
73.931,31687,
73.932,31672,
73.933,31673,
73.934,31697,
73.935,31687,
73.936,31679,
73.937,31681,
73.938,31697,
73.939,31676,
73.94,31673,
73.942,31685,
73.943,31675,
73.944,31679,
73.944,31691,
73.945,31675,
73.946,31693,
73.947,31669,
73.948,31686,
73.949,31701,
73.95,31692,
73.951,31691,
73.952,31685,
73.953,31694,
73.954,31688,
73.955,31687,
73.956,31674,
73.957,31681,
73.958,31687,
73.959,31691,
73.96,31686,
73.961,31703,
73.962,31695,
73.963,31689,
73.964,31673,
73.965,31681,
73.966,31682,
73.967,31682,
73.968,31687,
73.969,31681,
73.97,31691,
73.971,31684,
73.972,31685,
73.973,31685,
73.974,31701,
73.975,31679,
73.976,31679,
73.977,31683,
73.978,31673,
73.979,31659,
73.981,31691,
73.982,31675,
73.982,31698,
73.983,31689,
73.984,31685,
73.985,31695,
73.986,31674,
73.987,31682,
73.988,31686,
73.989,31689,
73.99,31685,
73.991,31685,
73.992,31702,
73.993,31697,
73.994,31681,
73.995,31691,
73.996,31708,
73.997,31687,
73.998,31685,
73.999,31687,
74,31681,
74.001,31679,
74.002,31675,
74.003,31683,
74.004,31692,
74.005,31685,
74.006,31701,
74.007,31692,
74.008,31690,
74.009,31680,
74.01,31683,
74.011,31685,
74.012,31701,
74.013,31687,
74.014,31699,
74.015,31694,
74.016,31695,
74.017,31685,
74.018,31687,
74.019,31680,
74.02,31686,
74.021,31687,
74.022,31679,
74.023,31690,
74.024,31690,
74.025,31690,
74.026,31681,
74.027,31693,
74.028,31685,
74.029,31683,
74.03,31684,
74.031,31685,
74.032,31675,
74.033,31688,
74.034,31697,
74.035,31687,
74.036,31687,
74.037,31695,
74.038,31689,
74.039,31705,
74.04,31672,
74.041,31693,
74.042,31685,
74.043,31675,
74.044,31699,
74.045,31695,
74.046,31693,
74.047,31697,
74.048,31683,
74.049,31696,
74.05,31678,
74.051,31681,
74.053,31697,
74.054,31695,
74.055,31683,
74.055,31661,
74.056,31683,
74.057,31697,
74.058,31699,
74.059,31697,
74.06,31684,
74.061,31692,
74.062,31687,
74.063,31687,
74.064,31669,
74.066,31675,
74.066,31697,
74.067,31681,
74.068,31685,
74.069,31693,
74.07,31685,
74.071,31687,
74.072,31699,
74.073,31691,
74.074,31684,
74.075,31670,
74.076,31690,
74.077,31704,
74.078,31681,
74.079,31684,
74.08,31694,
74.081,31701,
74.082,31691,
74.084,31682,
74.084,31692,
74.085,31687,
74.086,31669,
74.087,31689,
74.088,31677,
74.089,31702,
74.09,31690,
74.091,31685,
74.092,31681,
74.093,31694,
74.094,31690,
74.095,31676,
74.096,31689,
74.097,31693,
74.098,31671,
74.099,31699,
74.1,31696,
74.101,31684,
74.102,31687,
74.103,31686,
74.104,31699,
74.105,31679,
74.106,31691,
74.107,31667,
74.108,31687,
74.109,31686,
74.11,31684,
74.111,31721,
74.112,31689,
74.113,31681,
74.114,31693,
74.115,31671,
74.116,31695,
74.117,31676,
74.118,31700,
74.119,31693,
74.12,31703,
74.121,31686,
74.122,31682,
74.123,31692,
74.124,31699,
74.125,31680,
74.126,31695,
74.127,31682,
74.128,31685,
74.129,31673,
74.13,31677,
74.131,31684,
74.132,31680,
74.133,31693,
74.134,31695,
74.135,31681,
74.136,31679,
74.137,31667,
74.138,31687,
74.139,31687,
74.14,31671,
74.141,31676,
74.142,31701,
74.143,31687,
74.144,31690,
74.145,31689,
74.146,31691,
74.147,31695,
74.148,31668,
74.149,31681,
74.15,31687,
74.151,31690,
74.152,31687,
74.153,31687,
74.154,31683,
74.155,31699,
74.156,31685,
74.157,31703,
74.158,31690,
74.159,31669,
74.16,31687,
74.161,31686,
74.162,31696,
74.163,31689,
74.165,31676,
74.166,31677,
74.167,31684,
74.167,31689,
74.168,31681,
74.169,31676,
74.17,31673,
74.171,31689,
74.172,31675,
74.173,31692,
74.174,31677,
74.175,31692,
74.176,31701,
74.177,31691,
74.178,31686,
74.179,31687,
74.18,31679,
74.181,31693,
74.183,31696,
74.183,31700,
74.184,31695,
74.185,31691,
74.186,31691,
74.187,31700,
74.188,31685,
74.189,31689,
74.19,31669,
74.191,31690,
74.192,31679,
74.193,31693,
74.194,31696,
74.195,31703,
74.196,31695,
74.197,31687,
74.198,31691,
74.199,31699,
74.2,31692,
74.201,31688,
74.202,31681,
74.203,31681,
74.204,31675,
74.205,31687,
74.206,31678,
74.207,31695,
74.208,31703,
74.209,31701,
74.21,31681,
74.211,31695,
74.212,31685,
74.213,31685,
74.214,31675,
74.215,31687,
74.216,31699,
74.217,31698,
74.218,31703,
74.219,31681,
74.22,31681,
74.221,31689,
74.222,31689,
74.223,31685,
74.224,31685,
74.225,31677,
74.226,31681,
74.227,31705,
74.228,31689,
74.229,31690,
74.23,31693,
74.231,31689,
74.233,31693,
74.233,31693,
74.234,31709,
74.235,31684,
74.236,31678,
74.237,31697,
74.238,31691,
74.239,31692,
74.24,31705,
74.241,31688,
74.242,31691,
74.243,31691,
74.244,31699,
74.245,31685,
74.246,31705,
74.247,31682,
74.248,31692,
74.249,31689,
74.25,31690,
74.251,31695,
74.252,31665,
74.253,31696,
74.255,31685,
74.255,31687,
74.256,31693,
74.257,31693,
74.258,31703,
74.259,31696,
74.261,31686,
74.261,31691,
74.262,31693,
74.263,31685,
74.264,31679,
74.265,31680,
74.266,31671,
74.267,31677,
74.268,31687,
74.269,31679,
74.27,31671,
74.271,31696,
74.272,31687,
74.273,31692,
74.274,31686,
74.275,31687,
74.276,31675,
74.277,31679,
74.278,31685,
74.279,31691,
74.28,31693,
74.281,31702,
74.282,31694,
74.283,31685,
74.284,31691,
74.285,31681,
74.286,31679,
74.287,31694,
74.288,31697,
74.289,31681,
74.29,31683,
74.291,31697,
74.292,31692,
74.293,31683,
74.294,31673,
74.295,31668,
74.296,31689,
74.297,31676,
74.298,31684,
74.299,31697,
74.3,31705,
74.301,31685,
74.302,31703,
74.303,31709,
74.304,31687,
74.305,31693,
74.306,31687,
74.307,31691,
74.308,31681,
74.309,31679,
74.31,31699,
74.311,31689,
74.312,31679,
74.313,31685,
74.314,31705,
74.315,31697,
74.316,31687,
74.317,31679,
74.318,31705,
74.319,31683,
74.32,31703,
74.321,31685,
74.322,31691,
74.323,31693,
74.324,31679,
74.325,31701,
74.326,31701,
74.327,31687,
74.328,31674,
74.329,31679,
74.33,31672,
74.331,31682,
74.332,31683,
74.333,31689,
74.334,31689,
74.335,31687,
74.336,31700,
74.337,31701,
74.338,31692,
74.339,31698,
74.34,31691,
74.341,31685,
74.342,31712,
74.343,31685,
74.344,31692,
74.346,31666,
74.347,31689,
74.348,31694,
74.349,31693,
74.349,31691,
74.35,31669,
74.351,31693,
74.352,31691,
74.353,31677,
74.354,31688,
74.355,31674,
74.356,31697,
74.357,31683,
74.358,31690,
74.359,31680,
74.36,31700,
74.361,31694,
74.362,31659,
74.363,31679,
74.364,31685,
74.365,31684,
74.366,31685,
74.367,31691,
74.368,31699,
74.369,31688,
74.37,31689,
74.371,31697,
74.372,31684,
74.373,31687,
74.374,31677,
74.375,31697,
74.377,31691,
74.378,31695,
74.379,31673,
74.38,31691,
74.381,31683,
74.382,31680,
74.383,31697,
74.384,31701,
74.385,31698,
74.385,31681,
74.386,31693,
74.387,31703,
74.388,31697,
74.389,31682,
74.39,31700,
74.391,31695,
74.392,31683,
74.393,31683,
74.394,31669,
74.395,31698,
74.396,31677,
74.397,31687,
74.398,31693,
74.399,31711,
74.4,31693,
74.401,31693,
74.402,31693,
74.403,31697,
74.404,31699,
74.405,31691,
74.406,31666,
74.407,31705,
74.408,31699,
74.409,31693,
74.41,31701,
74.411,31701,
74.412,31696,
74.413,31687,
74.414,31685,
74.415,31679,
74.416,31671,
74.417,31682,
74.418,31691,
74.419,31703,
74.42,31675,
74.421,31693,
74.422,31696,
74.424,31691,
74.424,31676,
74.425,31683,
74.426,31676,
74.427,31691,
74.428,31703,
74.429,31705,
74.43,31694,
74.431,31676,
74.432,31680,
74.433,31689,
74.434,31687,
74.435,31690,
74.436,31687,
74.437,31691,
74.438,31689,
74.439,31685,
74.44,31689,
74.441,31701,
74.442,31690,
74.443,31693,
74.444,31683,
74.445,31677,
74.446,31688,
74.447,31679,
74.449,31697,
74.449,31679,
74.451,31682,
74.452,31677,
74.452,31691,
74.453,31685,
74.454,31690,
74.455,31677,
74.456,31682,
74.457,31676,
74.458,31684,
74.459,31699,
74.46,31707,
74.461,31711,
74.462,31703,
74.463,31689,
74.464,31696,
74.465,31680,
74.466,31685,
74.467,31684,
74.468,31680,
74.469,31676,
74.47,31687,
74.471,31702,
74.472,31704,
74.473,31704,
74.474,31695,
74.476,31683,
74.476,31680,
74.477,31677,
74.478,31675,
74.479,31702,
74.48,31709,
74.481,31670,
74.482,31701,
74.483,31691,
74.484,31695,
74.485,31687,
74.486,31677,
74.487,31697,
74.488,31686,
74.489,31683,
74.49,31675,
74.491,31697,
74.492,31686,
74.493,31696,
74.494,31713,
74.495,31683,
74.496,31691,
74.497,31685,
74.498,31673,
74.499,31687,
74.5,31681,
74.501,31705,
74.502,31688,
74.503,31682,
74.504,31688,
74.505,31698,
74.506,31690,
74.507,31682,
74.508,31677,
74.509,31676,
74.51,31695,
74.511,31703,
74.512,31689,
74.513,31701,
74.514,31703,
74.515,31691,
74.516,31698,
74.517,31684,
74.518,31688,
74.519,31669,
74.52,31669,
74.521,31683,
74.522,31691,
74.523,31684,
74.524,31707,
74.525,31705,
74.526,31706,
74.527,31683,
74.528,31687,
74.529,31699,
74.53,31685,
74.531,31683,
74.532,31701,
74.533,31713,
74.534,31687,
74.535,31701,
74.536,31691,
74.537,31691,
74.538,31689,
74.539,31671,
74.54,31694,
74.541,31678,
74.542,31675,
74.543,31684,
74.544,31705,
74.545,31705,
74.546,31693,
74.548,31685,
74.549,31691,
74.55,31697,
74.551,31681,
74.552,31688,
74.553,31668,
74.554,31700,
74.554,31695,
74.555,31693,
74.556,31695,
74.557,31689,
74.558,31684,
74.559,31687,
74.56,31672,
74.561,31679,
74.562,31685,
74.563,31698,
74.564,31695,
74.565,31679,
74.566,31704,
74.567,31705,
74.568,31677,
74.569,31675,
74.57,31678,
74.571,31695,
74.572,31689,
74.573,31689,
74.574,31687,
74.575,31693,
74.576,31693,
74.577,31705,
74.578,31709,
74.579,31687,
74.58,31677,
74.581,31695,
74.582,31689,
74.583,31685,
74.584,31678,
74.585,31711,
74.586,31688,
74.587,31683,
74.588,31677,
74.589,31681,
74.59,31690,
74.591,31695,
74.592,31684,
74.593,31677,
74.594,31691,
74.596,31685,
74.596,31689,
74.597,31709,
74.598,31697,
74.599,31695,
74.6,31693,
74.601,31693,
74.602,31705,
74.603,31692,
74.604,31699,
74.605,31699,
74.606,31699,
74.607,31689,
74.608,31695,
74.609,31697,
74.61,31691,
74.611,31688,
74.612,31686,
74.613,31684,
74.614,31679,
74.615,31687,
74.617,31682,
74.617,31695,
74.618,31687,
74.619,31695,
74.62,31695,
74.621,31713,
74.622,31677,
74.623,31685,
74.624,31693,
74.625,31689,
74.626,31679,
74.627,31685,
74.628,31698,
74.629,31709,
74.63,31691,
74.631,31687,
74.632,31685,
74.633,31673,
74.634,31711,
74.635,31689,
74.636,31677,
74.637,31689,
74.638,31697,
74.64,31692,
74.64,31696,
74.641,31681,
74.642,31703,
74.643,31693,
74.644,31707,
74.645,31678,
74.646,31689,
74.647,31696,
74.648,31695,
74.649,31681,
74.65,31695,
74.651,31698,
74.652,31688,
74.653,31697,
74.654,31683,
74.655,31689,
74.656,31679,
74.657,31681,
74.658,31705,
74.659,31697,
74.661,31681,
74.661,31701,
74.662,31699,
74.663,31682,
74.664,31681,
74.665,31698,
74.666,31671,
74.667,31683,
74.668,31685,
74.669,31689,
74.67,31699,
74.671,31690,
74.672,31687,
74.673,31695,
74.674,31707,
74.675,31681,
74.676,31689,
74.677,31683,
74.678,31688,
74.679,31678,
74.68,31682,
74.681,31685,
74.682,31683,
74.683,31693,
74.684,31703,
74.685,31694,
74.686,31676,
74.688,31700,
74.689,31691,
74.69,31693,
74.691,31687,
74.692,31697,
74.692,31687,
74.693,31685,
74.694,31687,
74.695,31696,
